customer_key,customer_id,email,first_name,last_name,full_name,phone,city,state,postcode,loyalty_number,registration_date,customer_segment,is_active,effective_date,expiry_date,is_current,created_timestamp
CK_CU000410,CU000410,sophia.rodriguez410@email.com,Sophia,Rodriguez,Sophia Rodriguez,419141106,Sydney,,,RW00000410,2025-03-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000411,CU000411,charlotte.miller411@email.com,Charlotte,Miller,Charlotte Miller,441731834,Perth,,,RW00000411,2024-03-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000412,CU000412,isabella.miller412@email.com,Isabella,Miller,Isabella Miller,433312335,Newcastle,,,RW00000412,2023-10-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000413,CU000413,sophia.jones413@email.com,Sophia,Jones,Sophia Jones,445785779,Melbourne,,,RW00000413,2025-08-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000414,CU000414,charlotte.martinez414@email.com,Charlotte,Martinez,Charlotte Martinez,412396558,Brisbane,,,RW00000414,2023-11-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000415,CU000415,charlotte.brown415@email.com,Charlotte,Brown,Charlotte Brown,444212383,Brisbane,,,RW00000415,2022-11-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000416,CU000416,oliver.smith416@email.com,Oliver,Smith,Oliver Smith,491622832,Wollongong,,,RW00000416,2023-03-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000417,CU000417,isabella.garcia417@email.com,Isabella,Garcia,Isabella Garcia,440548826,Adelaide,,,RW00000417,2024-02-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000418,CU000418,charlotte.rodriguez418@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,440566996,Wollongong,,,RW00000418,2025-05-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000419,CU000419,charlotte.jones419@email.com,Charlotte,Jones,Charlotte Jones,433791208,Canberra,,,RW00000419,2025-08-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000420,CU000420,emma.jones420@email.com,Emma,Jones,Emma Jones,444199953,Sydney,,,RW00000420,2025-03-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000421,CU000421,sophia.johnson421@email.com,Sophia,Johnson,Sophia Johnson,481382921,Perth,,,RW00000421,2023-07-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000422,CU000422,charlotte.williams422@email.com,Charlotte,Williams,Charlotte Williams,482643653,Melbourne,,,RW00000422,2024-11-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000423,CU000423,emma.johnson423@email.com,Emma,Johnson,Emma Johnson,447123497,Brisbane,,,RW00000423,2025-04-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000424,CU000424,jack.johnson424@email.com,Jack,Johnson,Jack Johnson,444684217,Canberra,,,RW00000424,2024-02-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000425,CU000425,charlotte.johnson425@email.com,Charlotte,Johnson,Charlotte Johnson,435255968,Wollongong,,,RW00000425,2025-07-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000426,CU000426,james.rodriguez426@email.com,James,Rodriguez,James Rodriguez,435572020,Adelaide,,,RW00000426,2023-08-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000427,CU000427,thomas.smith427@email.com,Thomas,Smith,Thomas Smith,418319402,Brisbane,,,RW00000427,2023-03-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000428,CU000428,oliver.smith428@email.com,Oliver,Smith,Oliver Smith,465160999,Sydney,,,RW00000428,2023-02-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000429,CU000429,charlotte.smith429@email.com,Charlotte,Smith,Charlotte Smith,459176438,Wollongong,,,RW00000429,2022-12-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000430,CU000430,james.davis430@email.com,James,Davis,James Davis,488680922,Wollongong,,,RW00000430,2022-10-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000431,CU000431,oliver.miller431@email.com,Oliver,Miller,Oliver Miller,458616593,Adelaide,,,RW00000431,2023-11-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000432,CU000432,jack.davis432@email.com,Jack,Davis,Jack Davis,451006917,Sydney,,,RW00000432,2025-05-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000433,CU000433,jack.martinez433@email.com,Jack,Martinez,Jack Martinez,495231846,Wollongong,,,RW00000433,2023-03-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000434,CU000434,jack.rodriguez434@email.com,Jack,Rodriguez,Jack Rodriguez,441426185,Wollongong,,,RW00000434,2024-04-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000435,CU000435,william.williams435@email.com,William,Williams,William Williams,485507683,Newcastle,,,RW00000435,2023-09-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000436,CU000436,isabella.jones436@email.com,Isabella,Jones,Isabella Jones,477429452,Newcastle,,,RW00000436,2025-04-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000437,CU000437,ava.miller437@email.com,Ava,Miller,Ava Miller,430301802,Newcastle,,,RW00000437,2024-07-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000438,CU000438,emma.brown438@email.com,Emma,Brown,Emma Brown,488470573,Newcastle,,,RW00000438,2024-10-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000439,CU000439,isabella.garcia439@email.com,Isabella,Garcia,Isabella Garcia,456524132,Sydney,,,RW00000439,2022-10-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000440,CU000440,sophia.smith440@email.com,Sophia,Smith,Sophia Smith,426922285,Canberra,,,RW00000440,2023-08-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000441,CU000441,charlotte.williams441@email.com,Charlotte,Williams,Charlotte Williams,439064042,Sydney,,,RW00000441,2024-04-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000442,CU000442,ava.smith442@email.com,Ava,Smith,Ava Smith,479874680,Melbourne,,,RW00000442,2022-12-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000443,CU000443,jack.smith443@email.com,Jack,Smith,Jack Smith,440002325,Brisbane,,,RW00000443,2023-10-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000444,CU000444,emma.garcia444@email.com,Emma,Garcia,Emma Garcia,433876577,Perth,,,RW00000444,2025-04-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000445,CU000445,william.martinez445@email.com,William,Martinez,William Martinez,424513546,Melbourne,,,RW00000445,2022-10-31,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000446,CU000446,oliver.rodriguez446@email.com,Oliver,Rodriguez,Oliver Rodriguez,460708815,Sydney,,,RW00000446,2024-06-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000447,CU000447,oliver.smith447@email.com,Oliver,Smith,Oliver Smith,491427404,Newcastle,,,RW00000447,2023-04-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000448,CU000448,james.martinez448@email.com,James,Martinez,James Martinez,495321298,Newcastle,,,RW00000448,2023-12-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000449,CU000449,isabella.williams449@email.com,Isabella,Williams,Isabella Williams,449864139,Brisbane,,,RW00000449,2025-01-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000450,CU000450,james.williams450@email.com,James,Williams,James Williams,488116575,Adelaide,,,RW00000450,2025-03-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000451,CU000451,thomas.smith451@email.com,Thomas,Smith,Thomas Smith,489123137,Wollongong,,,RW00000451,2023-11-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000452,CU000452,sophia.martinez452@email.com,Sophia,Martinez,Sophia Martinez,488623755,Adelaide,,,RW00000452,2025-04-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000453,CU000453,jack.jones453@email.com,Jack,Jones,Jack Jones,454101614,Sydney,,,RW00000453,2023-03-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000454,CU000454,james.smith454@email.com,James,Smith,James Smith,435790778,Newcastle,,,RW00000454,2023-09-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000455,CU000455,jack.garcia455@email.com,Jack,Garcia,Jack Garcia,421343978,Wollongong,,,RW00000455,2023-01-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000456,CU000456,william.rodriguez456@email.com,William,Rodriguez,William Rodriguez,413434404,Adelaide,,,RW00000456,2024-02-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000457,CU000457,emma.williams457@email.com,Emma,Williams,Emma Williams,419236491,Brisbane,,,RW00000457,2024-10-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000458,CU000458,sophia.jones458@email.com,Sophia,Jones,Sophia Jones,460943174,Canberra,,,RW00000458,2023-01-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000459,CU000459,william.williams459@email.com,William,Williams,William Williams,487884666,Brisbane,,,RW00000459,2024-10-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000460,CU000460,thomas.jones460@email.com,Thomas,Jones,Thomas Jones,449229499,Brisbane,,,RW00000460,2025-05-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000461,CU000461,jack.smith461@email.com,Jack,Smith,Jack Smith,456783017,Melbourne,,,RW00000461,2024-11-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000462,CU000462,oliver.garcia462@email.com,Oliver,Garcia,Oliver Garcia,427351059,Adelaide,,,RW00000462,2025-07-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000463,CU000463,emma.davis463@email.com,Emma,Davis,Emma Davis,474921458,Perth,,,RW00000463,2022-11-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000464,CU000464,charlotte.williams464@email.com,Charlotte,Williams,Charlotte Williams,455641583,Canberra,,,RW00000464,2022-11-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000465,CU000465,william.brown465@email.com,William,Brown,William Brown,476068148,Brisbane,,,RW00000465,2025-01-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000466,CU000466,oliver.rodriguez466@email.com,Oliver,Rodriguez,Oliver Rodriguez,498976250,Perth,,,RW00000466,2025-05-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000467,CU000467,charlotte.jones467@email.com,Charlotte,Jones,Charlotte Jones,490801511,Sydney,,,RW00000467,2023-05-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000468,CU000468,james.rodriguez468@email.com,James,Rodriguez,James Rodriguez,470975197,Melbourne,,,RW00000468,2024-09-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000469,CU000469,charlotte.rodriguez469@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,433210468,Brisbane,,,RW00000469,2024-05-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000470,CU000470,william.davis470@email.com,William,Davis,William Davis,453903072,Canberra,,,RW00000470,2024-07-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000471,CU000471,charlotte.brown471@email.com,Charlotte,Brown,Charlotte Brown,425723051,Newcastle,,,RW00000471,2022-11-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000472,CU000472,oliver.smith472@email.com,Oliver,Smith,Oliver Smith,419945978,Perth,,,RW00000472,2024-12-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000473,CU000473,isabella.jones473@email.com,Isabella,Jones,Isabella Jones,499907533,Perth,,,RW00000473,2023-03-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000474,CU000474,ava.martinez474@email.com,Ava,Martinez,Ava Martinez,498641798,Brisbane,,,RW00000474,2025-03-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000475,CU000475,william.williams475@email.com,William,Williams,William Williams,482250985,Adelaide,,,RW00000475,2022-12-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000476,CU000476,emma.smith476@email.com,Emma,Smith,Emma Smith,410963036,Canberra,,,RW00000476,2025-07-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000477,CU000477,emma.williams477@email.com,Emma,Williams,Emma Williams,483268251,Adelaide,,,RW00000477,2022-11-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000478,CU000478,sophia.williams478@email.com,Sophia,Williams,Sophia Williams,434606098,Adelaide,,,RW00000478,2025-06-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000479,CU000479,thomas.garcia479@email.com,Thomas,Garcia,Thomas Garcia,431295012,Perth,,,RW00000479,2025-05-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000480,CU000480,isabella.williams480@email.com,Isabella,Williams,Isabella Williams,445936414,Perth,,,RW00000480,2024-09-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000481,CU000481,jack.williams481@email.com,Jack,Williams,Jack Williams,410977798,Melbourne,,,RW00000481,2024-10-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000482,CU000482,james.johnson482@email.com,James,Johnson,James Johnson,482549929,Adelaide,,,RW00000482,2024-01-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000483,CU000483,emma.rodriguez483@email.com,Emma,Rodriguez,Emma Rodriguez,450414943,Adelaide,,,RW00000483,2023-07-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000484,CU000484,sophia.garcia484@email.com,Sophia,Garcia,Sophia Garcia,423038405,Melbourne,,,RW00000484,2024-02-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000485,CU000485,ava.williams485@email.com,Ava,Williams,Ava Williams,412988316,Wollongong,,,RW00000485,2023-08-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000486,CU000486,charlotte.johnson486@email.com,Charlotte,Johnson,Charlotte Johnson,448058552,Perth,,,RW00000486,2023-03-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000487,CU000487,oliver.miller487@email.com,Oliver,Miller,Oliver Miller,481780449,Perth,,,RW00000487,2024-12-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000488,CU000488,william.rodriguez488@email.com,William,Rodriguez,William Rodriguez,410755235,Adelaide,,,RW00000488,2023-10-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000489,CU000489,jack.jones489@email.com,Jack,Jones,Jack Jones,419602499,Brisbane,,,RW00000489,2025-04-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000490,CU000490,thomas.jones490@email.com,Thomas,Jones,Thomas Jones,456409236,Canberra,,,RW00000490,2024-06-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000491,CU000491,jack.johnson491@email.com,Jack,Johnson,Jack Johnson,422823834,Brisbane,,,RW00000491,2022-10-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000492,CU000492,emma.rodriguez492@email.com,Emma,Rodriguez,Emma Rodriguez,498699912,Perth,,,RW00000492,2023-02-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000493,CU000493,charlotte.davis493@email.com,Charlotte,Davis,Charlotte Davis,451696605,Melbourne,,,RW00000493,2024-07-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000494,CU000494,james.rodriguez494@email.com,James,Rodriguez,James Rodriguez,444087265,Newcastle,,,RW00000494,2024-11-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000495,CU000495,ava.smith495@email.com,Ava,Smith,Ava Smith,411031447,Melbourne,,,RW00000495,2025-06-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000496,CU000496,isabella.jones496@email.com,Isabella,Jones,Isabella Jones,469978593,Canberra,,,RW00000496,2023-11-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000497,CU000497,oliver.garcia497@email.com,Oliver,Garcia,Oliver Garcia,481421125,Adelaide,,,RW00000497,2023-10-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000498,CU000498,isabella.williams498@email.com,Isabella,Williams,Isabella Williams,493317833,Newcastle,,,RW00000498,2022-11-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000499,CU000499,william.martinez499@email.com,William,Martinez,William Martinez,471404702,Wollongong,,,RW00000499,2023-06-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000500,CU000500,jack.martinez500@email.com,Jack,Martinez,Jack Martinez,463956491,Brisbane,,,RW00000500,2024-12-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000501,CU000501,james.jones501@email.com,James,Jones,James Jones,479439705,Newcastle,,,RW00000501,2025-03-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000502,CU000502,thomas.johnson502@email.com,Thomas,Johnson,Thomas Johnson,436127924,Newcastle,,,RW00000502,2025-08-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000503,CU000503,isabella.brown503@email.com,Isabella,Brown,Isabella Brown,426336481,Adelaide,,,RW00000503,2024-03-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000504,CU000504,sophia.davis504@email.com,Sophia,Davis,Sophia Davis,479927773,Melbourne,,,RW00000504,2024-06-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000505,CU000505,thomas.garcia505@email.com,Thomas,Garcia,Thomas Garcia,471226321,Wollongong,,,RW00000505,2025-02-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000506,CU000506,charlotte.brown506@email.com,Charlotte,Brown,Charlotte Brown,465967847,Perth,,,RW00000506,2023-01-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000507,CU000507,william.smith507@email.com,William,Smith,William Smith,447794415,Wollongong,,,RW00000507,2025-01-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000508,CU000508,ava.garcia508@email.com,Ava,Garcia,Ava Garcia,499185470,Sydney,,,RW00000508,2024-12-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000509,CU000509,ava.miller509@email.com,Ava,Miller,Ava Miller,470640443,Adelaide,,,RW00000509,2024-11-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000510,CU000510,william.smith510@email.com,William,Smith,William Smith,441818024,Melbourne,,,RW00000510,2023-06-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000511,CU000511,ava.smith511@email.com,Ava,Smith,Ava Smith,472295309,Newcastle,,,RW00000511,2025-01-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000512,CU000512,jack.martinez512@email.com,Jack,Martinez,Jack Martinez,479329811,Melbourne,,,RW00000512,2024-03-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000513,CU000513,emma.miller513@email.com,Emma,Miller,Emma Miller,453888545,Canberra,,,RW00000513,2025-02-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000514,CU000514,thomas.rodriguez514@email.com,Thomas,Rodriguez,Thomas Rodriguez,492833974,Perth,,,RW00000514,2024-11-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000515,CU000515,james.miller515@email.com,James,Miller,James Miller,430977022,Wollongong,,,RW00000515,2024-10-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000516,CU000516,isabella.garcia516@email.com,Isabella,Garcia,Isabella Garcia,466875936,Canberra,,,RW00000516,2023-02-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000517,CU000517,sophia.smith517@email.com,Sophia,Smith,Sophia Smith,425129281,Canberra,,,RW00000517,2023-08-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000518,CU000518,isabella.johnson518@email.com,Isabella,Johnson,Isabella Johnson,455006990,Canberra,,,RW00000518,2023-07-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000519,CU000519,charlotte.martinez519@email.com,Charlotte,Martinez,Charlotte Martinez,498973118,Melbourne,,,RW00000519,2023-10-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000520,CU000520,thomas.williams520@email.com,Thomas,Williams,Thomas Williams,458420200,Wollongong,,,RW00000520,2023-03-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000521,CU000521,emma.martinez521@email.com,Emma,Martinez,Emma Martinez,474896816,Wollongong,,,RW00000521,2025-03-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000522,CU000522,ava.garcia522@email.com,Ava,Garcia,Ava Garcia,434236798,Newcastle,,,RW00000522,2023-06-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000523,CU000523,emma.smith523@email.com,Emma,Smith,Emma Smith,493929507,Sydney,,,RW00000523,2025-05-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000524,CU000524,charlotte.johnson524@email.com,Charlotte,Johnson,Charlotte Johnson,463076013,Sydney,,,RW00000524,2023-06-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000525,CU000525,james.rodriguez525@email.com,James,Rodriguez,James Rodriguez,412218691,Canberra,,,RW00000525,2024-10-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000526,CU000526,jack.brown526@email.com,Jack,Brown,Jack Brown,417449184,Newcastle,,,RW00000526,2023-10-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000527,CU000527,james.miller527@email.com,James,Miller,James Miller,478497941,Wollongong,,,RW00000527,2022-11-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000528,CU000528,ava.garcia528@email.com,Ava,Garcia,Ava Garcia,428686169,Sydney,,,RW00000528,2024-05-31,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000529,CU000529,isabella.rodriguez529@email.com,Isabella,Rodriguez,Isabella Rodriguez,425097082,Wollongong,,,RW00000529,2025-06-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000530,CU000530,sophia.davis530@email.com,Sophia,Davis,Sophia Davis,478559080,Brisbane,,,RW00000530,2024-02-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000531,CU000531,ava.smith531@email.com,Ava,Smith,Ava Smith,495037096,Sydney,,,RW00000531,2025-06-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000532,CU000532,emma.garcia532@email.com,Emma,Garcia,Emma Garcia,458108527,Adelaide,,,RW00000532,2023-07-31,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000533,CU000533,william.williams533@email.com,William,Williams,William Williams,463744741,Wollongong,,,RW00000533,2024-06-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000534,CU000534,william.jones534@email.com,William,Jones,William Jones,436887710,Brisbane,,,RW00000534,2025-06-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000535,CU000535,emma.rodriguez535@email.com,Emma,Rodriguez,Emma Rodriguez,467319320,Adelaide,,,RW00000535,2024-12-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000536,CU000536,oliver.miller536@email.com,Oliver,Miller,Oliver Miller,477688309,Sydney,,,RW00000536,2024-11-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000537,CU000537,isabella.brown537@email.com,Isabella,Brown,Isabella Brown,460851659,Canberra,,,RW00000537,2025-06-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000538,CU000538,ava.garcia538@email.com,Ava,Garcia,Ava Garcia,449606434,Perth,,,RW00000538,2025-06-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000539,CU000539,oliver.smith539@email.com,Oliver,Smith,Oliver Smith,463649222,Adelaide,,,RW00000539,2023-11-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000540,CU000540,oliver.rodriguez540@email.com,Oliver,Rodriguez,Oliver Rodriguez,412535454,Canberra,,,RW00000540,2023-02-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000541,CU000541,sophia.jones541@email.com,Sophia,Jones,Sophia Jones,463134346,Adelaide,,,RW00000541,2023-05-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000542,CU000542,emma.garcia542@email.com,Emma,Garcia,Emma Garcia,461372723,Melbourne,,,RW00000542,2023-12-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000543,CU000543,sophia.rodriguez543@email.com,Sophia,Rodriguez,Sophia Rodriguez,421380136,Perth,,,RW00000543,2025-09-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000544,CU000544,oliver.johnson544@email.com,Oliver,Johnson,Oliver Johnson,463021959,Sydney,,,RW00000544,2023-02-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000545,CU000545,emma.smith545@email.com,Emma,Smith,Emma Smith,422564951,Wollongong,,,RW00000545,2023-04-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
